"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88"
"hsa-miR-661",0,0.467829159680738,0.259642824066601,0.135263883311538,0.277632891744891,0.628125891038278,0.571192140291605,0.256169281949471,0.189570495392883,1,0.742398076383247,0.222370382946173,0,0.568028307352248,0.483080013846706,0.542665627300972,0.567133373084238,0.151416564479505,0.454527529429564,0.27749886512164,0.482660563742242,0.143630508539521,0.185569820773614,0,0.447275791699495,0.0194690986845721,0.77561242231028,0.630411703720433,0.756622104929333,0.112055594818347,0.575354653800228,0.230419002027645,0.110586312185255,0.49649395340827,0.314846958418689,0.303762204610976,0.428448502928475,0.248809065149316,0.448589729532654,0.164131730903861,0.293905480675354,0.480192259973143,0.222106142156834,0.431519145786425,0.576515348122478,0.578755505918479,0.565514135369088,0.272974959214802,0.197690795736879,0.362276471712797,0.178078860747711,0.256169281949471,0.455892934974558,0.27749886512164,0.190713155328435,0.568932747547835,0.407385782827084,0.492547904414737,0.192672769218879,0.281028671001317,0.374710774414559,0.295594258554663,0.198854137998066,0.341017967427016,0.344638041538746,0.306273982123928,0.24327628057276,0.36725030145722,0.412737985555263,0.355628057964981,0.5073661849529,0.257074125968824,0.210759008842604,0.345489963883383,0.334918456284923,0.338199540066231,0.176066347280845,0.419039111531294,0.407512514597095,0.22218240035141,0.3374720249689,0.268096993966025,0.301792515555459,0.31049851616381,0.329501641615668,0.27314657614724,0.331455853636313,0.292457583803338
"hsa-miR-4252",0.0884386303946833,0.561198245730115,0.245064791541823,0.146884816387021,0.271978844596957,0.615219111529839,0.648542914095984,0.231729115963685,0.186030336658984,1,0.803253458857234,0.200321279858108,0,0.576759695771055,0.477677720858419,0.552029646877389,0.615219111529839,0.138911959017353,0.509868986538637,0.257354520146597,0.45242899890961,0.154944986903023,0.20757056325297,0,0.410374287128983,0.0142548166414562,0.847183261590908,0.698009945214394,0.803253458857234,0.146884816387021,0.619980572191649,0.207663982307852,0.0974817507737799,0.447445338384486,0.322616176711941,0.277240745225725,0.427202465006556,0.233149289796232,0.526837720356858,0.158736149559883,0.270533576120336,0.486408124318714,0.234958957581238,0.410005143136992,0.550091091611287,0.526615965794711,0.504167237909729,0.273493191862033,0.199102162898796,0.334766018721065,0.178403771743472,0.259929761066719,0.454382238111446,0.267124795761343,0.188282830864512,0.51916463014093,0.363428287954176,0.493550619433745,0.183720075396073,0.26314669789407,0.361828182953065,0.274885316551068,0.192933876007074,0.327196794749855,0.333947971819402,0.288672746418784,0.227240527174801,0.346719830342782,0.416175101762446,0.342881093333374,0.492451735793677,0.240305775408729,0.200541294988677,0.329287480889758,0.31854718876342,0.323233774082237,0.171124105237226,0.413294913484902,0.396210169139774,0.210296899992256,0.321588475976553,0.25094417638442,0.275899558155226,0.294959475259344,0.319241666430834,0.251568307183402,0.317861575765093,0.268524748589268
"hsa-miR-574-5p",0.0618655500035055,0.406434387543511,0.17431619096458,0.0367196596312862,0.223675512526047,0.483884684041082,0.786795313109924,0.13400015099232,0.0693211389862537,1,0.518046536409937,0.15094117331622,0.0544235713115893,0.739355715533672,0.674875745537174,0.488990781286004,0.804068999419357,0.0141210000254916,0.397637519572759,0.175812166592657,0.723714852616048,0,0,0,0.70531599169898,0,0.531452493217116,0.468494313211043,0.498619585303937,0,0.808440893279744,0.106217233341999,0,0.686475681519865,0.241123686852119,0.352834471670063,0.283622396904808,0.157958871889099,0.396210500999128,0.132685871178144,0.348998633944348,0.541187159888253,0.175812166592657,0.362749648922117,0.50441177561634,0.487565452759953,0.42610284129629,0.201817069703063,0.144111167495224,0.284225834859566,0.150895914994434,0.128445602052771,0.358020213182659,0.218732772872128,0.137572419854303,0.47129716022473,0.238308352778712,0.534228439583111,0.173280196713577,0.212880753912145,0.291226851663767,0.263672151783942,0.15094117331622,0.299451143654478,0.288596845688878,0.259117207636493,0.167169100644934,0.291589746951287,0.344295673792846,0.312362712195063,0.547037822187325,0.184509728945568,0.169978666569452,0.270627899961417,0.287008288984329,0.270984566939713,0.112284236995002,0.359981603214123,0.348140415269825,0.165563023869221,0.278772210916161,0.206566864841079,0.260974824787465,0.249315374354094,0.258249976306339,0.211292031197309,0.27338328264391,0.243204805399627
"hsa-miR-4668-5p",0,0.410891046347529,0.0864994829040112,0.0421939997760306,0.0935783887086721,0.659835706591678,0.478041260224572,0.106595763964958,0.112348443655634,1,0.807025797355024,0.0255938192350615,0,0.536324228980023,0.402712335353675,0.474783490949244,0.510663739037199,0.0683087849698823,0.35263267352038,0.107429383075822,0.397833097356045,0.096222094836026,0.130240176486456,0,0.349547895934121,0.0100994494087753,0.800775315864474,0.650895799964652,0.714800297961862,0.0724553836197058,0.500061167941728,0.106595763964958,0.0628946689267047,0.377638738400649,0.131694722399146,0.213585787761768,0.32147873909595,0.0868797757989119,0.367544552775808,0,0.163514281510959,0.478706525305717,0.0649352995693762,0.325755600010555,0.579536046908665,0.568989854083249,0.507124142290143,0.112348443655634,0.0520311924481075,0.233401592665627,0.0108243181158334,0.100998658363573,0.371051356428367,0.112348443655634,0.0162318878142419,0.549423042014267,0.253819477537445,0.510663739037199,0.0378318750732691,0.132314055481122,0.256420300667313,0.156934692316685,0.041425082312694,0.216535680697511,0.21847906307035,0.166422317144176,0.0935831290194928,0.249956118889336,0.31850332907089,0.238171163615012,0.454573132143269,0.107954113249825,0.0563425354175356,0.216986123771997,0.209400461478386,0.211981644046763,0.0414699786371237,0.333341379113867,0.3116916926901,0.0676832506707862,0.210202720004309,0.112436774970416,0.172026967859338,0.171949587728993,0.190995566435584,0.127622334480517,0.200282056228914,0.152299970979794
"hsa-let-7d-5p",0.215630290030816,0.565512685958399,0.374352097187474,0.286830320026465,0.430807418708818,0.840924469336447,0.712899110516315,0.376408267833298,0.361308268630464,0.741709244998654,0.817798260496143,0.330490872829929,0,0.712899110516315,0.668786107772749,0.603254789150621,0.712899110516315,0.298353194738417,0.560769746977253,0.384703233883252,0.664847919639129,0.304974925308617,0.378850344774131,0.228957898092331,0.642070810385038,0.218427601614503,0.797764845281325,0.811536289813228,0.817798260496143,0.273774612197455,0.712899110516315,0.374250085120918,0.294581351263635,0.652011006799064,0.422673522456033,0.42839100067075,0.60404473762981,0.368378928959705,0.560769746977253,0.287119724500388,0.42785675777742,0.649296147421979,0.369501772367628,0.560769746977253,1,1,0.951234416499778,0.412607756459709,0.331808445382212,0.512304198952894,0.315639397518856,0.394935815073561,0.597465604110087,0.399073848539738,0.312805460760138,1,0.557053626713119,0.672459563580888,0.319092388382376,0.420985867536917,0.520990105592804,0.442709902515508,0.321021171898544,0.484813036219883,0.489191867915572,0.448833213943821,0.361790515045634,0.518214699393574,0.558822805361453,0.499106592218373,0.649296147421979,0.386801988025985,0.327738883524346,0.493970458604503,0.482472957917984,0.485741497308588,0.305900508587521,0.572434481875426,0.55928367771071,0.337007965444985,0.484357810256883,0.39831481051907,0.458871838176092,0.451166206313246,0.466387515696864,0.419576883647203,0.470653222029286,0.441197386264222
"hsa-miR-204-5p",0,0.371549591600881,0.204697200032157,0.0624837425333681,0.200765895901074,0.542021112239475,0.70648652115532,0.225248023597696,0.207979824177524,1,0.635328154348394,0.145629961625031,0,0.824288886127321,0.685296244675458,0.55862621195039,0.776178183748004,0.0920817127705122,0.356766325453979,0.209798356086901,0.725929000555026,0.123398083006639,0.188590376483896,0,0.669147333945802,0,0.652309686375744,0.543710628365866,0.543710628365866,0.0811820018646017,0.784513753834768,0.1268517456958,0.0374836310859776,0.423834005700305,0.218192365513555,0.244486894533315,0.366827059533743,0.193850993199642,0.36290806033673,0.123559676297079,0.0897007653734963,0.463160181141222,0.151725587485746,0.383169315708263,0.468846573788247,0.468846573788247,0.463160181141222,0.199711697861626,0.17854756391978,0.311049416446416,0.171062592386031,0.200612550399255,0.421821117626104,0.177074622954103,0.144266297279038,0.46846768939222,0.358237516633712,0.463160181141222,0.0932021305700898,0.233658133984723,0.332730648915319,0.233501042416498,0.136929205639242,0.276156924890563,0.29175771104405,0.247513149391089,0.168570647241901,0.323528110645054,0.37346898220373,0.289659352418424,0.4709140967266,0.206213848534265,0.142241245877183,0.293951523833433,0.282623652198327,0.299655934947322,0.12481997128243,0.36709723729706,0.368693622705014,0.147549141912494,0.286146112691178,0.215647271661599,0.254459792324232,0.259593143451581,0.270869026418392,0.224825397848072,0.27257794041281,0.243069318868132
"hsa-miR-142-3p",0,0.358543942678069,0.202267114666258,0.0420905904591679,0.176894432178753,0.4303688507109,0.580751472947894,0.219586905236643,0.199287123006812,0.582200025487272,0.699786639416613,0.105095283944687,0,0.552458729217848,0.552458729217848,0.440907074043476,0.56915135133217,0.133959403087374,0.358543942678069,0.199644884695337,0.543257893480645,0.194375533781185,0.211136257668505,0,0.531882393425855,0,0.68110428960027,0.386977842556807,0.711191069817838,0.0452927166832534,0.572897855727087,0.1298683757148,0.0637384682451707,0.51067950884933,0.296129068222737,0.238458511251237,0.447133384485643,0.187156381757903,0.358543942678069,0.0758331623255659,0.25870886030855,0.965871881179688,0.105863091262535,0.370676496662327,0.995621776223139,0.872979268719869,0.74399023682478,0.144310518437288,0.100960331141989,0.313472855879669,0.0867998173298594,0.116042531373557,0.399007119729336,0.178555724898502,0.0923086116011475,0.800390965845146,0.377937285842141,1,0.102797025269566,0.213650289137401,0.320300264739116,0.218276774059079,0.100178448717514,0.270567415514291,0.280188309895692,0.227528600616492,0.144325753538232,0.311850121683049,0.358543942678069,0.285043558080551,0.457664090213652,0.185964285615172,0.112026797031121,0.287530078590796,0.271143025398879,0.279104964641598,0.0787449245408838,0.364077409182121,0.352010415477108,0.121144930492827,0.273970113918341,0.188309546844128,0.250234245619615,0.237983334696878,0.248365746232236,0.21007535396351,0.25746496829404,0.233780322392817
"hsa-miR-6873-3p",0.0748640791152372,0.634299376234405,0.190494676294937,0.0802452035857591,0.199917945427231,0.648676106331864,0.913439301140077,0.203964079679396,0.231090703602915,1,0.721913729523847,0.147537962984571,0,1,0.450069818095667,0.666533832141891,0.98252482906364,0.0371410988155924,0.644133184034749,0.19891677885849,0.38077618439982,0,0.23741666889105,0.0632044707103856,0.385348378412533,0,0.796557606012327,0.695506010894012,0.763054078801702,0,1,0.19064710035756,0.058106040438408,0.395900452801896,0.273702171494783,0.261102274712486,0.376960155967046,0.166338510883231,0.629969599461782,0.141916232172802,0.293371311590232,0.515004874753521,0.117571051596688,0.392828131321772,0.547856098878534,0.525699173039918,0.476741969866118,0.161435031040337,0.145577520199067,0.314779583191963,0.143873822446447,0.116655063722487,0.439699936226899,0.19688217590088,0.144737687651675,0.519753338923148,0.338337294318012,0.519753338923148,0.127283481748655,0.233116294053227,0.334170678571408,0.244610671208085,0.140041822102571,0.291804355338075,0.306221402614651,0.24931238821254,0.158283941653385,0.320910358588869,0.408672218944426,0.303846188647354,0.477579520019145,0.203240692723284,0.146953858888285,0.300568037309707,0.293286205975841,0.304913316721023,0.124149598731218,0.396523477928378,0.382438682971472,0.145623461267152,0.293173928260648,0.208653567470704,0.26189829862794,0.259327771293014,0.275053234473221,0.227177228583239,0.275814599935688,0.247742194500183
"hsa-miR-6749-3p",0,0.459469079611122,0.123320524387717,0.11891531698849,0.230215488659317,0.543362007701559,0.766005589330402,0.160856220422892,0.129911327556234,1,0.648355780177533,0.0409319195215879,0,0.810665896976938,0.37580042916974,0.425465239416043,0.781866695282019,0.139722455217629,0.423853897382928,0.167135170117963,0.765936332175088,0.172053251152304,0.173516692602959,0,0.339624946011525,0.0695339475461782,0.736894371328451,0.551588346048412,0.623560727940596,0.142276663345397,0.795628875075166,0.174975350601965,0.138014726416433,0.447374858862975,0.228044891977588,0.233531771070085,0.399638955694309,0.120494991304206,0.453626200665016,0.0531823553734414,0.240047167016645,0.489196667531177,0.119204141897949,0.420541959553172,0.543362007701559,0.543362007701559,0.525419349637275,0.18971236033432,0.117641863402492,0.322624915552239,0.0829714209476128,0.174975350601965,0.444831350419482,0.208206371959227,0.0869412467374095,0.537108590904434,0.416817058037212,0.540586968120224,0.0875224815629081,0.215248789028087,0.33746122726404,0.237347792220082,0.0977951666447349,0.282615977582173,0.29322780138123,0.247084492280158,0.157651630466828,0.323346020839904,0.386408045855573,0.296240514976176,0.490800423012407,0.175373800997428,0.122947545820441,0.295356145005877,0.281523695232754,0.293056681748486,0.0860294569064985,0.372269478547428,0.3705629051361,0.131154521616285,0.285313806479256,0.195228534094139,0.250145103568795,0.25209992158252,0.26998629142713,0.209994736414077,0.272457498550755,0.234840895092737
"hsa-miR-181b-5p",0.221397684128244,0.628523523136089,0.3749269010277,0.245307753648158,0.36748014125628,0.682116129987933,0.833475293724638,0.352542828234199,0.307130671770397,1,0.732699891609363,0.303672821008667,0,0.835638993056896,0.489686772784579,0.651044180131651,0.840198673889371,0.248578664781835,0.605373456887864,0.370114870486711,0.514226989165299,0.2425441232208,0.30440565430817,0.198696806202649,0.506760682636046,0.182204886781663,0.733184761169516,0.644190928038912,0.682116129987933,0.199459467048423,0.852498286877443,0.296347539180883,0.213914350785238,0.696781980195906,0.379197431604515,0.355698543574256,0.543342703150481,0.354390543356086,0.625508834936662,0.250465577517345,0.380305115556151,0.563957452249834,0.292161397108606,0.49613022791719,0.619249319592436,0.604665958935927,0.575134362128298,0.346905597514008,0.288213636157212,0.42945187525949,0.277793739792773,0.324319300328347,0.556598858952489,0.356360118607736,0.269512473448404,0.604665958935927,0.443809575843933,0.569440565944777,0.248048225627587,0.369517757589113,0.457438217318771,0.365879068235203,0.273920088475999,0.417567060614534,0.435833165101912,0.378370372262886,0.314140288607983,0.437959004767854,0.520890378269489,0.430065784669774,0.57093880787048,0.346567451042095,0.281192189793778,0.4297934737161,0.415757099017775,0.429672389552824,0.263859924995044,0.503090859705579,0.485628014925788,0.289984183718813,0.419488708593579,0.349478882311656,0.384344112551535,0.392674401204314,0.410795443818565,0.359446693166237,0.410048635157194,0.374592965393663
"90000",0.114045344608243,0.441227404210265,0.194746798577646,0.209182144769398,0.310377710634248,0.550709751271142,0.790693240558416,0.176592149442958,0.159450610846685,1,0.633841724463233,0.14678303261932,0,0.837605030244241,0.766612370393987,0.617282457462031,0.748805873763535,0.22252274005028,0.419610165140319,0.222708280577063,0.747267526726975,0.269023189849583,0.219716806024122,0.0864392532142146,0.714594613290717,0.175743538723795,0.66415884494622,0.505390133094824,0.54473670686177,0.255565814856208,0.761357431263916,0.269118458092242,0.242577130102986,0.503534440779358,0.333318487127983,0.287588524714184,0.446601936567206,0.194746798577646,0.424352208610977,0.169148169771025,0.332309443226913,0.479726967281395,0.207650422497407,0.393040294472353,0.476350183354879,0.472563275478569,0.459341733360197,0.302454713823594,0.220152243483985,0.342937907983147,0.185484930103993,0.302550546187374,0.446742047440127,0.2943491190828,0.193666027948629,0.472563275478569,0.360082833396481,0.47565629939584,0.194602717222924,0.282400453444604,0.362955783760929,0.30180275157577,0.197101557402789,0.3401460349821,0.348734117685875,0.309282356700406,0.245164512836583,0.349799277226708,0.406811844204242,0.350119190064696,0.490144939089929,0.250932129226,0.232813946990703,0.342101536422447,0.333274813605036,0.337448706473895,0.168956239280936,0.412536328100481,0.393692413031273,0.233100364587322,0.335132304208033,0.269118458092242,0.30005481291558,0.310800647109336,0.332250768347148,0.27480139470016,0.330546727328323,0.289350922528584
